UserID,PlanName,MonthlyFee,SubscriptionStart,SubscriptionEnd,IsActive
13271,Premium Cloud Storage,14.99,2022-09-10,,True
13272,Premium Cloud Storage,9.99,2022-01-26,2022-06-21,False
13274,Premium Cloud Storage,9.99,2022-09-30,2023-02-03,False
13278,Premium Cloud Storage,14.99,2022-07-25,2023-03-18,False
13280,Premium Cloud Storage,9.99,2022-08-05,2023-04-20,False
13281,Premium Cloud Storage,14.99,2022-03-07,,True
13288,Premium Cloud Storage,9.99,2022-10-29,2023-01-21,False
13300,Premium Cloud Storage,9.99,2022-02-14,,True
13301,Premium Cloud Storage,9.99,2022-01-29,2023-05-05,False
13306,Premium Cloud Storage,14.99,2022-03-07,,True
13308,Premium Cloud Storage,14.99,2022-12-02,,True
13309,Premium Cloud Storage,9.99,2022-02-26,2022-06-01,False
13313,Premium Cloud Storage,14.99,2022-08-14,,True
13314,Premium Cloud Storage,14.99,2022-04-11,2022-09-06,False
13316,Premium Cloud Storage,9.99,2022-09-24,,True
13322,Premium Cloud Storage,9.99,2022-11-20,2023-05-14,False
13327,Premium Cloud Storage,9.99,2022-10-02,,True
13331,Premium Cloud Storage,9.99,2022-02-18,,True
13342,Premium Cloud Storage,9.99,2022-06-10,2023-02-24,False
13347,Premium Cloud Storage,14.99,2022-04-01,2022-10-17,False
13348,Premium Cloud Storage,14.99,2022-04-11,,True
13349,Premium Cloud Storage,14.99,2022-08-25,,True
13350,Premium Cloud Storage,14.99,2022-03-18,,True
13355,Premium Cloud Storage,14.99,2022-07-31,2022-12-25,False
13357,Premium Cloud Storage,14.99,2022-03-13,,True
13359,Premium Cloud Storage,9.99,2022-04-13,2022-11-21,False
13360,Premium Cloud Storage,9.99,2022-11-13,,True
13361,Premium Cloud Storage,14.99,2022-02-03,,True
13367,Premium Cloud Storage,14.99,2022-08-11,,True
13369,Premium Cloud Storage,9.99,2022-11-11,,True
13371,Premium Cloud Storage,9.99,2022-06-17,2023-04-20,False
13372,Premium Cloud Storage,14.99,2022-09-06,2023-01-29,False
13373,Premium Cloud Storage,9.99,2022-08-28,,True
13380,Premium Cloud Storage,14.99,2022-09-25,2023-03-06,False
13383,Premium Cloud Storage,14.99,2022-06-15,2023-01-24,False
13385,Premium Cloud Storage,9.99,2022-05-05,,True
13388,Premium Cloud Storage,14.99,2022-05-06,,True
13400,Premium Cloud Storage,14.99,2022-02-12,,True
13413,Premium Cloud Storage,14.99,2022-06-07,,True
13421,Premium Cloud Storage,9.99,2022-01-15,2022-09-04,False
13426,Premium Cloud Storage,9.99,2022-06-30,2022-08-01,False
13430,Premium Cloud Storage,9.99,2022-07-15,,True
13436,Premium Cloud Storage,14.99,2022-04-23,,True
13439,Premium Cloud Storage,9.99,2022-03-14,2022-09-12,False
13441,Premium Cloud Storage,9.99,2022-09-26,,True
13447,Premium Cloud Storage,9.99,2022-03-30,2022-09-26,False
13451,Premium Cloud Storage,9.99,2022-07-04,2023-04-25,False
13452,Premium Cloud Storage,9.99,2022-05-07,2023-03-07,False
13454,Premium Cloud Storage,9.99,2022-08-01,,True
13455,Premium Cloud Storage,14.99,2022-04-23,,True
13465,Premium Cloud Storage,9.99,2022-04-15,,True
13471,Premium Cloud Storage,9.99,2022-03-07,,True
13478,Premium Cloud Storage,9.99,2022-05-26,,True
13479,Premium Cloud Storage,9.99,2022-04-11,2023-04-27,False
13480,Premium Cloud Storage,14.99,2022-11-12,,True
13481,Premium Cloud Storage,9.99,2022-02-26,,True
13482,Premium Cloud Storage,14.99,2022-09-22,2023-04-19,False
13483,Premium Cloud Storage,9.99,2022-01-27,2022-10-02,False
13484,Premium Cloud Storage,9.99,2022-01-29,2023-01-12,False
13486,Premium Cloud Storage,14.99,2022-12-12,,True
13487,Premium Cloud Storage,14.99,2022-07-03,,True
13490,Premium Cloud Storage,14.99,2022-11-08,2023-03-30,False
13491,Premium Cloud Storage,9.99,2022-06-20,2022-08-29,False
13493,Premium Cloud Storage,9.99,2022-11-27,,True
13494,Premium Cloud Storage,9.99,2022-08-31,2023-01-02,False
13495,Premium Cloud Storage,14.99,2022-12-01,,True
13496,Premium Cloud Storage,9.99,2022-03-14,2022-10-13,False
13499,Premium Cloud Storage,9.99,2022-02-28,2022-03-19,False
13500,Premium Cloud Storage,14.99,2022-07-12,2022-11-15,False
13504,Premium Cloud Storage,9.99,2022-04-20,2023-01-28,False
13506,Premium Cloud Storage,9.99,2022-06-26,2023-02-10,False
13515,Premium Cloud Storage,9.99,2022-01-06,,True
13521,Premium Cloud Storage,9.99,2022-04-17,2022-08-22,False
13525,Premium Cloud Storage,14.99,2022-10-09,2022-12-11,False
13527,Premium Cloud Storage,9.99,2022-07-01,2023-04-09,False
13528,Premium Cloud Storage,9.99,2022-12-13,,True
13536,Premium Cloud Storage,14.99,2022-10-16,,True
13541,Premium Cloud Storage,9.99,2022-04-11,2022-05-07,False
13542,Premium Cloud Storage,14.99,2022-10-01,2023-04-14,False
13545,Premium Cloud Storage,14.99,2022-11-18,,True
13546,Premium Cloud Storage,14.99,2022-09-05,,True
13549,Premium Cloud Storage,9.99,2022-07-02,2022-09-15,False
13554,Premium Cloud Storage,14.99,2022-05-28,,True
13560,Premium Cloud Storage,14.99,2022-06-18,,True
13572,Premium Cloud Storage,9.99,2022-05-21,,True
13573,Premium Cloud Storage,9.99,2022-03-20,2022-04-02,False
13575,Premium Cloud Storage,14.99,2022-03-20,2022-06-18,False
13589,Premium Cloud Storage,14.99,2022-06-10,,True
13598,Premium Cloud Storage,14.99,2022-05-13,2022-07-18,False
13600,Premium Cloud Storage,14.99,2022-07-23,,True
13603,Premium Cloud Storage,14.99,2022-10-11,,True
13604,Premium Cloud Storage,14.99,2022-09-20,,True
13605,Premium Cloud Storage,14.99,2022-02-20,,True
13607,Premium Cloud Storage,14.99,2022-06-17,2022-08-30,False
13612,Premium Cloud Storage,14.99,2022-06-26,2023-03-12,False
13615,Premium Cloud Storage,14.99,2022-04-02,,True
13617,Premium Cloud Storage,9.99,2022-03-08,2022-12-02,False
13619,Premium Cloud Storage,14.99,2022-02-13,2022-07-10,False
13620,Premium Cloud Storage,9.99,2022-01-24,2023-02-21,False
13622,Premium Cloud Storage,14.99,2022-08-31,,True
13625,Premium Cloud Storage,14.99,2022-05-02,,True
13631,Premium Cloud Storage,14.99,2022-09-01,2023-01-03,False
13632,Premium Cloud Storage,9.99,2022-12-08,,True
13633,Premium Cloud Storage,14.99,2022-08-20,,True
13640,Premium Cloud Storage,14.99,2022-06-09,,True
13642,Premium Cloud Storage,9.99,2022-11-04,,True
13644,Premium Cloud Storage,9.99,2022-04-05,2023-03-15,False
13647,Premium Cloud Storage,9.99,2022-10-31,2023-01-02,False
13654,Premium Cloud Storage,14.99,2022-08-28,2022-12-04,False
13655,Premium Cloud Storage,14.99,2022-08-10,,True
13662,Premium Cloud Storage,14.99,2022-03-30,,True
13666,Premium Cloud Storage,9.99,2022-08-18,,True
13669,Premium Cloud Storage,9.99,2022-05-12,2022-08-03,False
13670,Premium Cloud Storage,14.99,2022-06-26,,True
13672,Premium Cloud Storage,9.99,2022-12-20,,True
13673,Premium Cloud Storage,14.99,2022-05-13,,True
13675,Premium Cloud Storage,14.99,2022-12-29,2023-01-08,False
13679,Premium Cloud Storage,14.99,2022-02-05,,True
13680,Premium Cloud Storage,9.99,2022-10-03,,True
13681,Premium Cloud Storage,14.99,2022-01-22,,True
13683,Premium Cloud Storage,14.99,2022-12-03,,True
13685,Premium Cloud Storage,9.99,2022-03-06,2022-09-04,False
13693,Premium Cloud Storage,14.99,2022-02-14,2022-02-27,False
13699,Premium Cloud Storage,14.99,2022-03-16,2023-03-19,False
13702,Premium Cloud Storage,14.99,2022-12-07,,True
13707,Premium Cloud Storage,14.99,2022-10-11,2023-04-14,False
13708,Premium Cloud Storage,14.99,2022-10-01,,True
13710,Premium Cloud Storage,14.99,2022-10-14,,True
13719,Premium Cloud Storage,14.99,2022-07-31,,True
13724,Premium Cloud Storage,14.99,2022-10-07,,True
13726,Premium Cloud Storage,14.99,2022-12-08,,True
13730,Premium Cloud Storage,14.99,2022-01-27,2022-04-14,False
13733,Premium Cloud Storage,9.99,2022-06-26,2022-12-11,False
13734,Premium Cloud Storage,14.99,2022-12-11,,True
13746,Premium Cloud Storage,9.99,2022-09-02,2022-10-11,False
13747,Premium Cloud Storage,9.99,2022-11-27,2023-03-02,False
13755,Premium Cloud Storage,14.99,2022-03-22,2022-06-02,False
13756,Premium Cloud Storage,14.99,2022-06-05,,True
13762,Premium Cloud Storage,9.99,2022-11-29,,True
13763,Premium Cloud Storage,14.99,2022-07-06,,True
13765,Premium Cloud Storage,14.99,2022-10-01,2022-10-06,False
13775,Premium Cloud Storage,9.99,2022-12-20,,True
13776,Premium Cloud Storage,9.99,2022-04-15,2022-11-28,False
13778,Premium Cloud Storage,9.99,2022-01-24,,True
13781,Premium Cloud Storage,14.99,2022-02-22,2022-09-15,False
13783,Premium Cloud Storage,9.99,2022-07-22,2022-10-30,False
13784,Premium Cloud Storage,9.99,2022-05-31,2022-10-08,False
13785,Premium Cloud Storage,14.99,2022-11-27,,True
13788,Premium Cloud Storage,14.99,2022-09-01,2023-01-05,False
13791,Premium Cloud Storage,14.99,2022-05-30,,True
13797,Premium Cloud Storage,14.99,2022-05-17,,True
13806,Premium Cloud Storage,9.99,2022-07-23,,True
13810,Premium Cloud Storage,9.99,2022-05-08,,True
13815,Premium Cloud Storage,9.99,2022-03-10,2022-05-06,False
13816,Premium Cloud Storage,14.99,2022-07-13,,True
13819,Premium Cloud Storage,9.99,2022-04-13,,True
13820,Premium Cloud Storage,14.99,2022-05-11,,True
13822,Premium Cloud Storage,9.99,2022-09-13,2022-11-04,False
13823,Premium Cloud Storage,14.99,2022-01-09,,True
13825,Premium Cloud Storage,14.99,2022-03-21,,True
13829,Premium Cloud Storage,14.99,2022-03-24,,True
13832,Premium Cloud Storage,9.99,2022-08-09,2022-09-24,False
13835,Premium Cloud Storage,14.99,2022-09-27,,True
13838,Premium Cloud Storage,9.99,2022-12-01,,True
13841,Premium Cloud Storage,14.99,2022-02-20,,True
13844,Premium Cloud Storage,14.99,2022-07-30,2023-01-15,False
13848,Premium Cloud Storage,9.99,2022-06-10,,True
13849,Premium Cloud Storage,14.99,2022-09-23,2022-10-03,False
13856,Premium Cloud Storage,14.99,2022-01-26,,True
13862,Premium Cloud Storage,14.99,2022-12-13,,True
13863,Premium Cloud Storage,14.99,2022-12-03,2022-12-27,False
13865,Premium Cloud Storage,14.99,2022-11-05,,True
13871,Premium Cloud Storage,14.99,2022-10-29,,True
13878,Premium Cloud Storage,9.99,2022-03-28,,True
13879,Premium Cloud Storage,14.99,2022-03-19,,True
13882,Premium Cloud Storage,9.99,2022-03-26,2022-12-10,False
13898,Premium Cloud Storage,9.99,2022-11-02,2022-11-15,False
13901,Premium Cloud Storage,14.99,2022-04-25,,True
13905,Premium Cloud Storage,9.99,2022-01-29,,True
13910,Premium Cloud Storage,14.99,2022-11-15,,True
13911,Premium Cloud Storage,14.99,2022-05-12,,True
13921,Premium Cloud Storage,9.99,2022-07-29,,True
13926,Premium Cloud Storage,9.99,2022-04-04,,True
13928,Premium Cloud Storage,9.99,2022-12-10,,True
13933,Premium Cloud Storage,14.99,2022-11-30,,True
13934,Premium Cloud Storage,14.99,2022-09-12,,True
13939,Premium Cloud Storage,9.99,2022-10-09,,True
13940,Premium Cloud Storage,9.99,2022-02-04,2022-08-02,False
13942,Premium Cloud Storage,14.99,2022-10-29,,True
13945,Premium Cloud Storage,14.99,2022-05-06,2022-11-15,False
13948,Premium Cloud Storage,14.99,2022-10-13,,True
13952,Premium Cloud Storage,9.99,2022-09-15,,True
13954,Premium Cloud Storage,14.99,2022-05-27,,True
13955,Premium Cloud Storage,9.99,2022-06-19,2022-10-14,False
13960,Premium Cloud Storage,9.99,2022-11-26,,True
13964,Premium Cloud Storage,14.99,2022-03-16,2022-04-01,False
13972,Premium Cloud Storage,14.99,2022-10-30,,True
13973,Premium Cloud Storage,9.99,2022-07-18,2023-01-27,False
13976,Premium Cloud Storage,14.99,2022-01-26,,True
13982,Premium Cloud Storage,14.99,2022-11-22,,True
13983,Premium Cloud Storage,14.99,2022-02-10,,True
13984,Premium Cloud Storage,9.99,2022-01-29,2022-10-09,False
13991,Premium Cloud Storage,14.99,2022-07-24,2022-11-07,False
14005,Premium Cloud Storage,14.99,2022-02-12,,True
14015,Premium Cloud Storage,14.99,2022-02-10,,True
14017,Premium Cloud Storage,9.99,2022-08-24,2023-04-06,False
14019,Premium Cloud Storage,14.99,2022-12-22,,True
14029,Premium Cloud Storage,14.99,2022-09-04,,True
14030,Premium Cloud Storage,9.99,2022-12-06,2023-01-08,False
14034,Premium Cloud Storage,14.99,2023-01-05,,True
14038,Premium Cloud Storage,9.99,2022-10-24,,True
14048,Premium Cloud Storage,9.99,2022-02-06,2022-07-01,False
14051,Premium Cloud Storage,9.99,2022-12-20,,True
14053,Premium Cloud Storage,9.99,2022-04-26,2022-05-05,False
14054,Premium Cloud Storage,9.99,2022-07-16,2022-12-06,False
14057,Premium Cloud Storage,14.99,2022-06-18,2023-01-09,False
14058,Premium Cloud Storage,9.99,2022-03-20,2022-09-16,False
14060,Premium Cloud Storage,14.99,2022-03-05,,True
14063,Premium Cloud Storage,14.99,2022-03-25,,True
14072,Premium Cloud Storage,9.99,2022-03-26,2022-07-06,False
14074,Premium Cloud Storage,9.99,2022-08-19,,True
14076,Premium Cloud Storage,9.99,2022-07-14,2022-10-13,False
14079,Premium Cloud Storage,14.99,2022-08-23,,True
14084,Premium Cloud Storage,14.99,2022-04-27,,True
14085,Premium Cloud Storage,14.99,2022-11-23,,True
14086,Premium Cloud Storage,14.99,2022-10-20,,True
14089,Premium Cloud Storage,14.99,2022-06-21,,True
14098,Premium Cloud Storage,14.99,2022-06-24,2023-01-23,False
14099,Premium Cloud Storage,14.99,2022-06-28,,True
14103,Premium Cloud Storage,14.99,2022-03-08,2022-11-09,False
14104,Premium Cloud Storage,14.99,2022-10-26,2022-11-23,False
14115,Premium Cloud Storage,14.99,2022-03-31,,True
14117,Premium Cloud Storage,9.99,2022-07-06,2022-07-20,False
14118,Premium Cloud Storage,14.99,2022-07-16,,True
14120,Premium Cloud Storage,14.99,2022-08-15,2022-10-03,False
14124,Premium Cloud Storage,9.99,2022-06-03,,True
14125,Premium Cloud Storage,9.99,2022-11-25,,True
14127,Premium Cloud Storage,9.99,2022-05-16,,True
14129,Premium Cloud Storage,14.99,2022-09-27,,True
14131,Premium Cloud Storage,14.99,2022-05-28,2023-03-25,False
14133,Premium Cloud Storage,9.99,2022-11-05,,True
14137,Premium Cloud Storage,14.99,2022-08-11,,True
14138,Premium Cloud Storage,9.99,2022-01-17,2022-03-29,False
14147,Premium Cloud Storage,9.99,2022-07-29,,True
14154,Premium Cloud Storage,14.99,2022-06-25,,True
14160,Premium Cloud Storage,9.99,2022-01-27,2022-08-08,False
14164,Premium Cloud Storage,9.99,2022-11-16,,True
14166,Premium Cloud Storage,14.99,2022-03-04,,True
14169,Premium Cloud Storage,14.99,2022-07-22,,True
14175,Premium Cloud Storage,9.99,2022-04-08,2022-08-10,False
14178,Premium Cloud Storage,14.99,2022-07-05,,True
14199,Premium Cloud Storage,9.99,2022-02-16,,True
14202,Premium Cloud Storage,14.99,2022-06-06,,True
14204,Premium Cloud Storage,14.99,2022-04-27,,True
14211,Premium Cloud Storage,9.99,2022-06-18,2022-09-18,False
14212,Premium Cloud Storage,9.99,2022-02-01,,True
14213,Premium Cloud Storage,14.99,2022-05-17,,True
14216,Premium Cloud Storage,14.99,2022-08-01,,True
14220,Premium Cloud Storage,14.99,2022-09-27,2022-10-28,False
14223,Premium Cloud Storage,9.99,2022-09-04,2023-01-01,False
14227,Premium Cloud Storage,9.99,2022-11-10,,True
14233,Premium Cloud Storage,9.99,2022-02-11,2022-06-15,False
14236,Premium Cloud Storage,14.99,2022-09-22,,True
14242,Premium Cloud Storage,9.99,2022-09-16,2023-04-11,False
14247,Premium Cloud Storage,14.99,2022-09-04,,True
14252,Premium Cloud Storage,14.99,2022-05-16,2023-01-15,False
14254,Premium Cloud Storage,14.99,2022-06-09,,True
14255,Premium Cloud Storage,9.99,2022-02-04,,True
14257,Premium Cloud Storage,9.99,2022-06-10,,True
14258,Premium Cloud Storage,14.99,2022-11-01,,True
14260,Premium Cloud Storage,14.99,2022-05-04,,True
14263,Premium Cloud Storage,14.99,2022-09-10,,True
14264,Premium Cloud Storage,9.99,2022-05-09,2022-07-02,False
14267,Premium Cloud Storage,14.99,2022-02-20,,True
14268,Premium Cloud Storage,9.99,2022-11-26,,True
14273,Premium Cloud Storage,9.99,2022-07-26,2023-03-08,False
14280,Premium Cloud Storage,14.99,2022-07-13,2023-02-10,False
14287,Premium Cloud Storage,9.99,2022-02-12,,True
14288,Premium Cloud Storage,14.99,2022-06-05,2022-07-31,False
14295,Premium Cloud Storage,14.99,2022-07-18,,True
14297,Premium Cloud Storage,14.99,2022-09-14,,True
14307,Premium Cloud Storage,9.99,2022-10-16,,True
14308,Premium Cloud Storage,9.99,2022-11-01,,True
14314,Premium Cloud Storage,9.99,2022-03-31,2023-05-11,False
14317,Premium Cloud Storage,14.99,2022-05-30,,True
14321,Premium Cloud Storage,9.99,2022-05-17,2022-10-27,False
14326,Premium Cloud Storage,14.99,2022-09-01,,True
14330,Premium Cloud Storage,14.99,2022-06-10,,True
14331,Premium Cloud Storage,14.99,2022-02-05,,True
14334,Premium Cloud Storage,14.99,2022-06-17,,True
14340,Premium Cloud Storage,9.99,2022-11-27,2023-05-12,False
14342,Premium Cloud Storage,9.99,2022-09-06,2023-04-02,False
14345,Premium Cloud Storage,14.99,2022-01-28,,True
14351,Premium Cloud Storage,9.99,2022-05-30,2022-10-25,False
14356,Premium Cloud Storage,14.99,2022-10-09,,True
14357,Premium Cloud Storage,9.99,2022-02-06,,True
14367,Premium Cloud Storage,9.99,2022-02-06,,True
14370,Premium Cloud Storage,14.99,2022-11-17,2023-02-13,False
14371,Premium Cloud Storage,14.99,2022-01-25,,True
14375,Premium Cloud Storage,9.99,2022-01-07,2022-07-18,False
14380,Premium Cloud Storage,14.99,2022-04-03,2023-04-27,False
14381,Premium Cloud Storage,14.99,2022-11-02,2023-04-12,False
14382,Premium Cloud Storage,9.99,2022-10-17,2023-02-23,False
14383,Premium Cloud Storage,9.99,2022-11-27,,True
14385,Premium Cloud Storage,9.99,2022-01-11,,True
14386,Premium Cloud Storage,9.99,2022-05-14,2022-07-16,False
14388,Premium Cloud Storage,14.99,2022-09-18,,True
14393,Premium Cloud Storage,14.99,2022-03-01,,True
14396,Premium Cloud Storage,14.99,2022-12-17,,True
14399,Premium Cloud Storage,14.99,2022-12-26,,True
14403,Premium Cloud Storage,14.99,2022-03-20,,True
14407,Premium Cloud Storage,14.99,2022-02-19,,True
14410,Premium Cloud Storage,14.99,2022-12-13,,True
14420,Premium Cloud Storage,14.99,2022-10-29,,True
14424,Premium Cloud Storage,14.99,2022-04-14,,True
14425,Premium Cloud Storage,14.99,2022-04-17,,True
14429,Premium Cloud Storage,9.99,2022-03-11,2023-01-19,False
14430,Premium Cloud Storage,9.99,2022-09-14,2022-11-05,False
14432,Premium Cloud Storage,9.99,2022-07-31,,True
14434,Premium Cloud Storage,14.99,2022-08-17,2022-09-05,False
14439,Premium Cloud Storage,14.99,2022-11-10,2023-02-27,False
14443,Premium Cloud Storage,14.99,2022-09-23,,True
14444,Premium Cloud Storage,9.99,2022-11-23,2022-12-11,False
14449,Premium Cloud Storage,9.99,2022-12-24,,True
14451,Premium Cloud Storage,9.99,2022-09-02,,True
14452,Premium Cloud Storage,9.99,2022-11-29,2023-03-10,False
14458,Premium Cloud Storage,9.99,2022-12-13,,True
14461,Premium Cloud Storage,9.99,2022-01-24,,True
14464,Premium Cloud Storage,9.99,2022-04-25,2022-07-25,False
14466,Premium Cloud Storage,14.99,2022-11-22,2023-03-18,False
14467,Premium Cloud Storage,14.99,2022-01-25,2022-07-19,False
14473,Premium Cloud Storage,14.99,2022-10-11,,True
14475,Premium Cloud Storage,9.99,2022-05-28,,True
14480,Premium Cloud Storage,14.99,2022-05-14,,True
14486,Premium Cloud Storage,14.99,2022-07-26,,True
14490,Premium Cloud Storage,14.99,2022-07-05,,True
14493,Premium Cloud Storage,9.99,2022-11-25,,True
14495,Premium Cloud Storage,9.99,2022-09-28,,True
14498,Premium Cloud Storage,14.99,2022-05-27,,True
14502,Premium Cloud Storage,14.99,2022-03-15,2022-03-16,False
14504,Premium Cloud Storage,9.99,2022-10-05,2023-03-31,False
14507,Premium Cloud Storage,14.99,2022-05-01,,True
14510,Premium Cloud Storage,14.99,2022-11-26,2023-01-27,False
14514,Premium Cloud Storage,9.99,2022-05-13,2022-07-03,False
14518,Premium Cloud Storage,14.99,2022-10-23,,True
14519,Premium Cloud Storage,14.99,2022-06-29,,True
14525,Premium Cloud Storage,9.99,2022-07-02,2022-07-03,False
14530,Premium Cloud Storage,14.99,2022-08-17,2022-09-22,False
14534,Premium Cloud Storage,9.99,2022-07-03,2022-08-22,False
14540,Premium Cloud Storage,14.99,2022-11-25,,True
14543,Premium Cloud Storage,14.99,2022-11-24,2023-02-06,False
14547,Premium Cloud Storage,9.99,2022-10-16,2022-11-16,False
14551,Premium Cloud Storage,14.99,2022-05-25,2022-07-22,False
14561,Premium Cloud Storage,14.99,2022-08-29,2022-09-02,False
14565,Premium Cloud Storage,9.99,2022-10-05,2022-10-12,False
14566,Premium Cloud Storage,14.99,2022-05-07,2023-02-22,False
14568,Premium Cloud Storage,14.99,2022-01-28,,True
14569,Premium Cloud Storage,9.99,2022-09-20,2023-04-24,False
14576,Premium Cloud Storage,9.99,2022-11-07,,True
14577,Premium Cloud Storage,14.99,2022-10-22,,True
14579,Premium Cloud Storage,9.99,2022-08-11,,True
14581,Premium Cloud Storage,14.99,2022-07-27,,True
14584,Premium Cloud Storage,9.99,2022-08-10,,True
14585,Premium Cloud Storage,9.99,2022-04-03,2022-10-26,False
14586,Premium Cloud Storage,14.99,2022-10-02,2023-02-06,False
14589,Premium Cloud Storage,9.99,2022-01-20,2022-03-06,False
14593,Premium Cloud Storage,14.99,2022-08-25,2022-11-11,False
14597,Premium Cloud Storage,14.99,2022-08-10,2022-08-24,False
14602,Premium Cloud Storage,9.99,2022-08-10,,True
14603,Premium Cloud Storage,14.99,2022-10-01,,True
14608,Premium Cloud Storage,9.99,2022-01-13,,True
14611,Premium Cloud Storage,14.99,2022-10-10,2022-12-13,False
14614,Premium Cloud Storage,14.99,2022-09-08,,True
14615,Premium Cloud Storage,14.99,2022-10-03,,True
14618,Premium Cloud Storage,14.99,2022-03-06,,True
14624,Premium Cloud Storage,9.99,2022-02-06,,True
14625,Premium Cloud Storage,9.99,2022-09-04,,True
14632,Premium Cloud Storage,9.99,2022-08-08,,True
14633,Premium Cloud Storage,9.99,2022-12-22,,True
14634,Premium Cloud Storage,14.99,2022-06-01,,True
14636,Premium Cloud Storage,14.99,2022-05-05,,True
14638,Premium Cloud Storage,9.99,2022-04-16,,True
14641,Premium Cloud Storage,14.99,2022-12-31,2023-05-28,False
14642,Premium Cloud Storage,9.99,2022-10-19,2022-11-14,False
14647,Premium Cloud Storage,14.99,2022-10-13,,True
14651,Premium Cloud Storage,9.99,2022-07-09,,True
14654,Premium Cloud Storage,14.99,2022-11-25,,True
14671,Premium Cloud Storage,9.99,2022-02-26,2022-08-23,False
14672,Premium Cloud Storage,9.99,2022-05-13,2022-09-11,False
14675,Premium Cloud Storage,9.99,2022-03-06,,True
14676,Premium Cloud Storage,14.99,2022-05-22,2023-01-14,False
14677,Premium Cloud Storage,9.99,2022-06-28,2022-11-27,False
14678,Premium Cloud Storage,9.99,2022-05-01,,True
14686,Premium Cloud Storage,14.99,2022-07-06,2022-08-14,False
14692,Premium Cloud Storage,14.99,2022-04-14,,True
14696,Premium Cloud Storage,9.99,2022-11-29,,True
14697,Premium Cloud Storage,9.99,2022-08-01,,True
14701,Premium Cloud Storage,14.99,2022-05-24,,True
14703,Premium Cloud Storage,9.99,2022-12-26,,True
14707,Premium Cloud Storage,14.99,2022-01-30,2023-01-01,False
14711,Premium Cloud Storage,9.99,2022-05-25,2022-12-25,False
14717,Premium Cloud Storage,9.99,2022-01-15,,True
14721,Premium Cloud Storage,14.99,2022-02-26,,True
14722,Premium Cloud Storage,14.99,2022-06-20,2023-04-24,False
14725,Premium Cloud Storage,14.99,2022-03-20,,True
14729,Premium Cloud Storage,14.99,2022-05-31,,True
14733,Premium Cloud Storage,9.99,2022-06-29,,True
14736,Premium Cloud Storage,9.99,2022-12-26,,True
14737,Premium Cloud Storage,14.99,2022-04-28,2022-07-10,False
14740,Premium Cloud Storage,9.99,2022-05-09,,True
14743,Premium Cloud Storage,9.99,2022-01-12,2022-03-22,False
14752,Premium Cloud Storage,9.99,2022-07-17,2023-03-10,False
14763,Premium Cloud Storage,14.99,2022-12-10,2023-03-26,False
14765,Premium Cloud Storage,9.99,2022-04-06,2022-07-05,False
14767,Premium Cloud Storage,14.99,2022-03-07,,True
14770,Premium Cloud Storage,14.99,2022-10-20,,True
14774,Premium Cloud Storage,14.99,2022-12-16,,True
14776,Premium Cloud Storage,14.99,2022-06-09,2022-11-22,False
14777,Premium Cloud Storage,14.99,2022-12-25,,True
14779,Premium Cloud Storage,14.99,2023-01-02,,True
14781,Premium Cloud Storage,14.99,2022-09-22,,True
14784,Premium Cloud Storage,9.99,2022-06-21,,True
14785,Premium Cloud Storage,14.99,2022-07-06,,True
14789,Premium Cloud Storage,14.99,2022-01-19,,True
14791,Premium Cloud Storage,9.99,2022-03-03,,True
14795,Premium Cloud Storage,14.99,2022-06-30,,True
14796,Premium Cloud Storage,14.99,2022-08-09,2023-02-05,False
14801,Premium Cloud Storage,14.99,2022-05-18,,True
14802,Premium Cloud Storage,9.99,2022-04-22,2022-04-29,False
14803,Premium Cloud Storage,14.99,2022-03-24,,True
14809,Premium Cloud Storage,9.99,2022-05-08,2022-05-26,False
14812,Premium Cloud Storage,14.99,2022-09-21,2023-05-01,False
14817,Premium Cloud Storage,9.99,2022-08-28,2022-10-14,False
14820,Premium Cloud Storage,14.99,2022-06-13,,True
14822,Premium Cloud Storage,14.99,2022-12-22,,True
14827,Premium Cloud Storage,14.99,2022-05-23,,True
14841,Premium Cloud Storage,9.99,2022-04-11,,True
14842,Premium Cloud Storage,14.99,2022-08-31,,True
14843,Premium Cloud Storage,14.99,2022-06-16,,True
14848,Premium Cloud Storage,9.99,2022-08-17,,True
14849,Premium Cloud Storage,14.99,2022-03-23,2023-04-05,False
14850,Premium Cloud Storage,9.99,2022-09-07,,True
14852,Premium Cloud Storage,9.99,2022-03-22,,True
14862,Premium Cloud Storage,14.99,2022-07-22,2022-09-29,False
14864,Premium Cloud Storage,14.99,2022-10-20,,True
14867,Premium Cloud Storage,14.99,2022-09-04,,True
14870,Premium Cloud Storage,14.99,2022-01-23,,True
14875,Premium Cloud Storage,9.99,2022-09-14,,True
14880,Premium Cloud Storage,14.99,2022-11-01,,True
14884,Premium Cloud Storage,14.99,2022-02-15,,True
14890,Premium Cloud Storage,14.99,2022-03-02,2022-03-30,False
14892,Premium Cloud Storage,9.99,2022-02-17,,True
14893,Premium Cloud Storage,14.99,2022-07-14,2022-09-29,False
14896,Premium Cloud Storage,14.99,2022-10-29,,True
14897,Premium Cloud Storage,14.99,2022-11-02,,True
14898,Premium Cloud Storage,14.99,2022-02-10,2023-03-22,False
14905,Premium Cloud Storage,14.99,2022-01-20,,True
14916,Premium Cloud Storage,14.99,2022-05-03,,True
14918,Premium Cloud Storage,9.99,2022-07-11,2023-02-01,False
